longitude,latitude,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,avg_rooms_per_hh,avg_bedrooms_per_hh,housing_median_age_cat,median_house_value
-118.34,34.18,1393.0,301.0,714.0,295.0,2.8125,<1h ocean,4.722033898305085,1.0203389830508474,new,229900.0
-118.36,34.19,1676.0,322.0,846.0,295.0,5.1814,<1h ocean,5.68135593220339,1.0915254237288134,new,209500.0
-118.35,34.18,2711.0,491.0,1277.0,490.0,4.282,<1h ocean,5.53265306122449,1.0020408163265306,new,224700.0
-118.35,34.18,1840.0,379.0,866.0,360.0,3.3056,<1h ocean,5.111111111111111,1.0527777777777778,new,230400.0
-118.35,34.17,2572.0,613.0,1280.0,570.0,3.5583,<1h ocean,4.512280701754386,1.075438596491228,new,232000.0
-118.36,34.17,1268.0,240.0,661.0,239.0,4.0742,<1h ocean,5.305439330543933,1.00418410041841,new,229100.0
-118.34,34.18,1328.0,290.0,720.0,289.0,3.875,<1h ocean,4.595155709342561,1.0034602076124568,new,226900.0
-118.34,34.18,3566.0,701.0,1601.0,653.0,3.8668,<1h ocean,5.460949464012251,1.0735068912710566,new,232000.0
-118.34,34.17,3033.0,580.0,1284.0,561.0,4.1161,<1h ocean,5.406417112299465,1.0338680926916222,new,232500.0
-118.35,34.16,2267.0,478.0,1083.0,458.0,3.2015,<1h ocean,4.949781659388647,1.0436681222707425,new,250000.0
-118.35,34.16,1390.0,281.0,538.0,270.0,4.2212,<1h ocean,5.148148148148148,1.0407407407407407,new,293800.0
-118.33,34.17,1934.0,375.0,750.0,365.0,2.4730000000000003,<1h ocean,5.298630136986302,1.0273972602739727,new,251800.0
-118.33,34.16,2381.0,575.0,1235.0,499.0,3.7941,<1h ocean,4.771543086172345,1.1523046092184368,new,247800.0
-118.34,34.17,1718.0,344.0,756.0,343.0,3.2125,<1h ocean,5.0087463556851315,1.0029154518950438,new,247000.0
-118.34,34.16,1717.0,391.0,848.0,353.0,3.6111,<1h ocean,4.864022662889519,1.1076487252124645,new,254500.0
-118.34,34.16,1396.0,294.0,608.0,246.0,3.6919999999999997,<1h ocean,5.67479674796748,1.1951219512195121,new,244500.0
-118.33,34.15,493.0,168.0,259.0,138.0,2.3667,<1h ocean,3.572463768115942,1.2173913043478262,new,17500.0
-118.33,34.15,1321.0,303.0,471.0,301.0,4.2679,<1h ocean,4.3887043189368775,1.0066445182724253,new,331800.0
-118.34,34.15,3068.0,756.0,1190.0,695.0,3.5637,<1h ocean,4.414388489208633,1.087769784172662,new,497400.0
-118.34,34.15,1586.0,377.0,625.0,344.0,4.0893,<1h ocean,4.6104651162790695,1.0959302325581395,new,450000.0
-118.34,34.16,6082.0,1763.0,2616.0,1644.0,3.6486,<1h ocean,3.699513381995134,1.0723844282238444,new,246900.0
-118.32,34.17,3448.0,690.0,1562.0,643.0,4.0648,<1h ocean,5.362363919129082,1.073094867807154,new,258800.0
-118.31,34.16,2347.0,665.0,1317.0,547.0,3.2112,<1h ocean,4.290676416819013,1.2157221206581352,new,349300.0
-118.33,34.16,1359.0,428.0,770.0,380.0,3.4016,<1h ocean,3.5763157894736843,1.1263157894736842,new,234600.0
-118.32,34.16,2345.0,453.0,1031.0,427.0,4.3173,<1h ocean,5.491803278688525,1.0608899297423888,new,278300.0
-118.3,34.17,1353.0,398.0,1211.0,357.0,3.1551,<1h ocean,3.7899159663865545,1.1148459383753502,new,205000.0
-118.31,34.16,2144.0,446.0,860.0,435.0,3.9464,<1h ocean,4.928735632183908,1.025287356321839,new,315000.0
-118.31,34.17,3188.0,931.0,2118.0,850.0,3.1823,<1h ocean,3.7505882352941176,1.0952941176470588,new,218300.0
-118.31,34.17,2910.0,917.0,2522.0,873.0,2.4074,<1h ocean,3.3333333333333335,1.0504009163802979,new,219400.0
-118.43,34.3,2443.0,498.0,1601.0,484.0,4.0223,<1h ocean,5.047520661157025,1.0289256198347108,new,146000.0
-118.43,34.29,1769.0,410.0,1499.0,390.0,3.1212,<1h ocean,4.535897435897436,1.0512820512820513,new,153500.0
-118.42,34.29,1489.0,326.0,1389.0,313.0,3.4821,<1h ocean,4.757188498402556,1.0415335463258786,new,160300.0
-118.44,34.29,2606.0,447.0,1555.0,404.0,4.6864,<1h ocean,6.4504950495049505,1.1064356435643565,new,193800.0
-118.43,34.29,1237.0,298.0,1073.0,293.0,3.6726,<1h ocean,4.221843003412969,1.0170648464163823,new,154600.0
-118.43,34.28,862.0,280.0,1243.0,267.0,2.3724,<1h ocean,3.2284644194756553,1.048689138576779,new,154200.0
-118.44,34.29,1260.0,382.0,1434.0,342.0,2.0286,<1h ocean,3.6842105263157894,1.1169590643274854,new,122900.0
-118.44,34.29,1632.0,401.0,1357.0,401.0,3.1588,<1h ocean,4.069825436408977,1.0,new,160100.0
-118.45,34.29,762.0,228.0,840.0,226.0,2.3375,<1h ocean,3.3716814159292037,1.008849557522124,new,154200.0
-118.44,34.28,527.0,146.0,582.0,143.0,1.7708,<1h ocean,3.6853146853146854,1.020979020979021,new,138800.0
-118.44,34.28,944.0,244.0,1107.0,235.0,1.9688,<1h ocean,4.017021276595744,1.0382978723404255,new,144100.0
-118.44,34.28,843.0,194.0,800.0,180.0,3.3687,<1h ocean,4.683333333333334,1.0777777777777777,new,151700.0
-118.44,34.28,1156.0,305.0,1359.0,289.0,2.5147,<1h ocean,4.0,1.055363321799308,new,137100.0
-118.45,34.28,2602.0,638.0,2780.0,620.0,2.7155,<1h ocean,4.196774193548387,1.0290322580645161,new,149800.0
-117.71,34.15,17715.0,2370.0,7665.0,2312.0,7.9068,inland,7.66219723183391,1.0250865051903115,new,349100.0
-117.73,34.12,1279.0,163.0,412.0,157.0,6.1731,inland,8.146496815286625,1.0382165605095541,new,293800.0
-117.76,34.13,16759.0,2274.0,7249.0,2156.0,7.4837,inland,7.773191094619666,1.0547309833024119,new,358700.0
-117.8,34.15,7876.0,1253.0,3699.0,1162.0,5.5423,inland,6.7779690189328745,1.0783132530120483,new,248700.0
-117.8,34.11,5039.0,821.0,2654.0,802.0,4.7969,inland,6.283042394014963,1.0236907730673317,new,211700.0
-117.8,34.1,5153.0,1164.0,2949.0,1083.0,3.5603,inland,4.758079409048938,1.074792243767313,new,174600.0
-117.8,34.1,2996.0,495.0,1187.0,464.0,6.2456,inland,6.456896551724138,1.0668103448275863,new,161700.0
-117.79,34.11,3814.0,721.0,1881.0,692.0,4.4722,inland,5.511560693641618,1.0419075144508672,new,215600.0
-117.83,34.14,8254.0,1153.0,3460.0,1131.0,6.5253,inland,7.297966401414677,1.0194518125552607,new,349900.0
-117.83,34.15,2421.0,306.0,1023.0,298.0,8.0683,inland,8.124161073825503,1.0268456375838926,new,451500.0
-117.82,34.13,3770.0,573.0,1606.0,562.0,6.1321,inland,6.708185053380783,1.019572953736655,new,309700.0
-117.84,34.13,3773.0,694.0,2103.0,688.0,4.6937,inland,5.484011627906977,1.0087209302325582,new,198000.0
-117.87,34.15,5745.0,735.0,2061.0,679.0,8.2827,inland,8.460972017673049,1.0824742268041236,new,451400.0
-117.93,34.15,9610.0,2005.0,4723.0,1907.0,4.0393,inland,5.039328788673309,1.0513896171997903,new,156800.0
-117.9,34.15,2056.0,461.0,1332.0,429.0,3.3942,inland,4.792540792540793,1.0745920745920745,new,212800.0
-117.9,34.14,2240.0,457.0,1187.0,407.0,3.8365,<1h ocean,5.503685503685504,1.1228501228501229,new,184200.0
-117.91,34.14,2225.0,485.0,1544.0,464.0,2.2442,inland,4.795258620689655,1.0452586206896552,new,166700.0
-117.89,34.14,4644.0,967.0,2855.0,867.0,3.3654,<1h ocean,5.356401384083045,1.1153402537485582,new,222100.0
-117.88,34.14,2308.0,322.0,1001.0,317.0,7.5112,inland,7.280757097791798,1.0157728706624605,new,355500.0
-117.88,34.14,1764.0,365.0,924.0,329.0,3.875,inland,5.361702127659575,1.1094224924012157,new,186700.0
-117.85,34.14,2899.0,429.0,1251.0,429.0,6.1049,inland,6.757575757575758,1.0,new,297200.0
-117.85,34.14,1582.0,248.0,654.0,221.0,4.9091,inland,7.158371040723982,1.1221719457013575,new,275000.0
-117.86,34.14,2344.0,363.0,1098.0,359.0,6.2089,inland,6.52924791086351,1.011142061281337,new,283400.0
-117.87,34.15,2655.0,415.0,1056.0,401.0,5.4224,inland,6.620947630922693,1.0349127182044888,new,269500.0
-117.86,34.14,3097.0,667.0,1484.0,634.0,3.1905,inland,4.884858044164038,1.0520504731861198,new,235300.0
-117.87,34.14,2495.0,586.0,1139.0,559.0,2.9375,inland,4.463327370304114,1.0483005366726297,new,209200.0
-117.85,34.13,1959.0,318.0,1021.0,303.0,4.3145,inland,6.465346534653466,1.0495049504950495,new,233000.0
-117.85,34.12,4367.0,1033.0,2524.0,954.0,3.0448,inland,4.577568134171908,1.0828092243186582,new,192100.0
-117.86,34.13,2383.0,428.0,1269.0,421.0,4.636,inland,5.660332541567696,1.0166270783847982,new,245500.0
-117.86,34.13,1304.0,280.0,607.0,256.0,2.588,inland,5.09375,1.09375,new,209500.0
-117.87,34.13,1741.0,373.0,872.0,333.0,3.4219,<1h ocean,5.228228228228228,1.12012012012012,new,194500.0
-117.87,34.13,1677.0,413.0,873.0,400.0,3.12,<1h ocean,4.1925,1.0325,new,194300.0
-117.84,34.12,3465.0,566.0,1722.0,536.0,4.8304,inland,6.46455223880597,1.0559701492537314,new,228900.0
-117.84,34.11,3499.0,621.0,1911.0,621.0,4.8894,inland,5.634460547504026,1.0,new,191700.0
-117.84,34.12,2026.0,345.0,1142.0,332.0,4.3919999999999995,inland,6.102409638554217,1.0391566265060241,new,187600.0
-117.85,34.11,9255.0,1659.0,4944.0,1627.0,4.5708,inland,5.6883835279655806,1.0196681007990165,new,223000.0
-117.81,34.08,18448.0,2474.0,7775.0,2397.0,7.7876,inland,7.696287025448477,1.0321234876929495,new,348900.0
-117.81,34.12,7063.0,1176.0,3100.0,1112.0,4.8229,inland,6.351618705035971,1.0575539568345325,new,192600.0
-117.81,34.11,3481.0,808.0,1866.0,746.0,3.6201,inland,4.666219839142091,1.0831099195710456,new,150400.0
-117.81,34.1,1935.0,399.0,1126.0,389.0,3.8929,inland,4.974293059125964,1.025706940874036,new,144600.0
-117.83,34.1,11026.0,1978.0,5407.0,1923.0,4.075,inland,5.733749349973999,1.0286011440457619,new,231100.0
-117.76,34.1,4086.0,871.0,1973.0,853.0,2.6210000000000004,inland,4.790152403282533,1.0211019929660023,new,202200.0
-117.78,34.09,2643.0,516.0,1862.0,478.0,3.7177,inland,5.52928870292887,1.0794979079497908,new,177200.0
-117.79,34.1,1664.0,344.0,1024.0,339.0,3.5192,inland,4.908554572271386,1.0147492625368733,new,190500.0
-117.76,34.12,9020.0,1509.0,3575.0,1486.0,4.2415,inland,6.069986541049798,1.015477792732167,new,275700.0
-117.77,34.12,4260.0,770.0,2007.0,695.0,4.4609,inland,6.129496402877698,1.1079136690647482,new,230000.0
-117.76,34.11,4935.0,954.0,2874.0,938.0,3.9825,inland,5.2611940298507465,1.0170575692963753,new,180500.0
-117.77,34.1,2388.0,494.0,1241.0,459.0,2.8818,inland,5.2026143790849675,1.0762527233115469,old,167200.0
-117.77,34.11,1998.0,414.0,1124.0,389.0,3.75,inland,5.136246786632391,1.06426735218509,new,180900.0
-117.78,34.11,7079.0,1381.0,3205.0,1327.0,3.0735,inland,5.334589299171062,1.0406932931424264,new,212300.0
-117.74,34.11,3494.0,566.0,1391.0,522.0,5.3637,inland,6.693486590038314,1.0842911877394636,new,214700.0
-117.74,34.1,2723.0,604.0,1847.0,498.0,2.6779,inland,5.467871485943775,1.21285140562249,new,136000.0
-117.75,34.1,8069.0,2174.0,4369.0,2036.0,3.2756,inland,3.963163064833006,1.067779960707269,new,156800.0
-117.71,34.12,11250.0,1893.0,4952.0,1859.0,5.6785,inland,6.051640667025282,1.0182894029047875,new,239500.0
-117.73,34.12,6459.0,894.0,2487.0,885.0,6.2089,inland,7.2983050847457624,1.0101694915254238,new,261800.0
-117.71,34.1,555.0,130.0,1492.0,123.0,2.2813,inland,4.512195121951219,1.056910569105691,new,125000.0
-117.71,34.1,567.0,152.0,2688.0,126.0,1.875,inland,4.5,1.2063492063492063,old,212500.0
-117.72,34.1,3241.0,895.0,1592.0,810.0,2.4952,inland,4.001234567901235,1.1049382716049383,new,181800.0
-117.72,34.1,2477.0,458.0,1034.0,455.0,5.5,inland,5.443956043956044,1.0065934065934066,new,289700.0
-117.71,34.08,2744.0,494.0,1411.0,465.0,4.2639,inland,5.901075268817205,1.0623655913978494,new,154200.0
-117.72,34.09,1473.0,328.0,785.0,299.0,3.2566,inland,4.926421404682274,1.0969899665551839,new,151800.0
-117.72,34.09,4979.0,934.0,2575.0,874.0,3.7958,inland,5.696796338672769,1.068649885583524,new,152500.0
-117.73,34.09,2345.0,496.0,1897.0,454.0,2.4375,inland,5.165198237885463,1.092511013215859,new,112100.0
-117.73,34.08,1350.0,265.0,1251.0,257.0,2.9063,inland,5.252918287937743,1.0311284046692606,new,115200.0
-117.74,34.09,3199.0,591.0,2192.0,563.0,3.4871,inland,5.682060390763765,1.0497335701598578,new,136400.0
-117.75,34.08,2824.0,523.0,1797.0,493.0,3.6359,inland,5.728194726166328,1.0608519269776877,new,135100.0
-117.75,34.09,3094.0,556.0,1672.0,545.0,4.2143,inland,5.677064220183486,1.0201834862385322,new,146900.0
-117.77,34.08,5929.0,932.0,2817.0,828.0,6.0434,inland,7.1606280193236715,1.1256038647342994,new,214800.0
-117.77,34.07,2922.0,652.0,2392.0,629.0,2.8661,inland,4.645468998410175,1.0365659777424483,new,124000.0
-117.77,34.07,2976.0,662.0,2452.0,633.0,3.0638,inland,4.701421800947867,1.0458135860979463,new,113600.0
-117.75,34.07,1548.0,348.0,1131.0,343.0,2.63,inland,4.513119533527697,1.0145772594752187,old,127300.0
-117.76,34.07,1538.0,394.0,1173.0,388.0,2.3156,inland,3.963917525773196,1.0154639175257731,old,109800.0
-117.76,34.07,1157.0,247.0,677.0,218.0,2.8594,inland,5.307339449541284,1.1330275229357798,new,127200.0
-117.76,34.06,1831.0,486.0,1625.0,472.0,1.9937,inland,3.8792372881355934,1.0296610169491525,new,103600.0
-117.76,34.06,508.0,108.0,384.0,86.0,1.9583,inland,5.906976744186046,1.255813953488372,new,92600.0
-117.77,34.06,2178.0,629.0,2379.0,591.0,1.9766,inland,3.685279187817259,1.0642978003384094,new,108000.0
-117.78,34.07,3610.0,772.0,2899.0,765.0,3.9784,inland,4.718954248366013,1.0091503267973856,new,113500.0
-117.78,34.06,1712.0,491.0,1807.0,478.0,2.2258,inland,3.581589958158996,1.0271966527196652,new,114800.0
-117.79,34.07,1694.0,333.0,1689.0,301.0,3.7583,inland,5.627906976744186,1.106312292358804,new,116300.0
-117.79,34.07,975.0,192.0,870.0,183.0,3.7933,inland,5.327868852459017,1.0491803278688525,new,116100.0
-117.78,34.05,2933.0,590.0,1886.0,550.0,3.9224,inland,5.332727272727273,1.0727272727272728,new,131300.0
-117.8,34.05,4536.0,1178.0,2485.0,909.0,4.1118,<1h ocean,4.99009900990099,1.295929592959296,new,125900.0
-117.82,34.05,4031.0,923.0,2558.0,834.0,3.1641,<1h ocean,4.833333333333333,1.1067146282973621,new,117300.0
-117.76,34.06,1700.0,504.0,1719.0,459.0,2.227,inland,3.7037037037037037,1.0980392156862746,new,91900.0
-117.76,34.05,2910.0,819.0,3055.0,782.0,1.9029,inland,3.721227621483376,1.0473145780051152,new,98000.0
-117.75,34.05,1293.0,339.0,1494.0,312.0,1.6645,inland,4.144230769230769,1.0865384615384615,new,93300.0
-117.76,34.05,3839.0,1004.0,4711.0,942.0,2.3859,inland,4.075371549893843,1.0658174097664543,new,116200.0
-117.74,34.08,1613.0,298.0,911.0,293.0,3.4398,inland,5.505119453924915,1.0170648464163823,new,134300.0
-117.74,34.07,2504.0,553.0,1550.0,509.0,3.0294,inland,4.919449901768173,1.0864440078585462,new,135700.0
-117.74,34.06,2438.0,599.0,1508.0,548.0,2.8983,inland,4.4489051094890515,1.0930656934306568,new,129200.0
-117.75,34.07,1279.0,213.0,444.0,204.0,5.2269,inland,6.269607843137255,1.0441176470588236,old,161000.0
-117.75,34.07,2550.0,586.0,1246.0,576.0,1.6006,inland,4.427083333333333,1.0173611111111112,old,146200.0
-117.72,34.07,4100.0,740.0,2580.0,730.0,3.7321,inland,5.616438356164384,1.0136986301369864,new,134200.0
-117.73,34.08,5173.0,1069.0,3502.0,954.0,3.8438,inland,5.422431865828092,1.120545073375262,new,130800.0
-117.72,34.06,2209.0,654.0,1718.0,569.0,1.9643,inland,3.882249560632689,1.149384885764499,new,113200.0
-117.73,34.06,498.0,115.0,368.0,112.0,1.4063,inland,4.446428571428571,1.0267857142857142,old,98800.0
-117.73,34.07,1921.0,489.0,1430.0,467.0,2.3406,inland,4.113490364025696,1.0471092077087794,new,122600.0
-117.73,34.05,975.0,243.0,809.0,233.0,2.8929,inland,4.184549356223176,1.0429184549356223,new,118100.0
-117.73,34.05,2758.0,771.0,2877.0,694.0,2.0734,inland,3.974063400576369,1.1109510086455332,new,113300.0
-117.74,34.05,1185.0,317.0,1466.0,302.0,2.625,inland,3.923841059602649,1.0496688741721854,new,94300.0
-117.74,34.05,2452.0,700.0,3029.0,665.0,2.1354,inland,3.687218045112782,1.0526315789473684,new,110700.0
-117.74,34.05,852.0,237.0,1024.0,221.0,2.1141,inland,3.8552036199095023,1.0723981900452488,new,110900.0
-117.75,34.05,1480.0,358.0,1511.0,348.0,1.9718,inland,4.252873563218391,1.028735632183908,new,110600.0
-117.73,34.04,3827.0,814.0,3367.0,810.0,3.15,inland,4.724691358024692,1.0049382716049382,new,129700.0
-117.73,34.03,1967.0,378.0,1459.0,348.0,3.0375,inland,5.652298850574713,1.0862068965517242,new,118100.0
-117.74,34.02,2318.0,464.0,1904.0,451.0,3.7454,inland,5.139689578713969,1.0288248337028825,new,116400.0
-117.74,34.03,3623.0,809.0,3712.0,754.0,3.4609,inland,4.805039787798409,1.072944297082228,new,123300.0
-117.75,34.04,2948.0,636.0,2600.0,602.0,3.125,inland,4.897009966777409,1.0564784053156147,new,113600.0
-117.76,34.04,2242.0,448.0,2052.0,447.0,3.4464,inland,5.015659955257271,1.0022371364653244,new,113000.0
-117.85,34.0,2712.0,402.0,1389.0,377.0,5.6513,<1h ocean,7.1936339522546415,1.06631299734748,new,227900.0
-117.86,33.99,17820.0,2812.0,8686.0,2666.0,6.3875,<1h ocean,6.68417104276069,1.0547636909227307,new,310700.0
-117.8,34.03,4240.0,643.0,1885.0,637.0,6.2384,<1h ocean,6.656200941915228,1.0094191522762952,new,247600.0
-117.78,34.03,32054.0,5290.0,15507.0,5050.0,6.0191,<1h ocean,6.347326732673268,1.0475247524752476,new,253900.0
-117.83,34.01,9446.0,1650.0,4911.0,1534.0,5.0111,<1h ocean,6.1577574967405475,1.075619295958279,new,212900.0
-117.8,34.02,3351.0,591.0,1535.0,522.0,5.0869,<1h ocean,6.419540229885057,1.132183908045977,new,230600.0
-117.81,34.01,9197.0,1642.0,4332.0,1554.0,4.9589,<1h ocean,5.918275418275418,1.0566280566280566,new,282100.0
-117.79,34.02,18690.0,2862.0,9427.0,2777.0,6.4266,<1h ocean,6.730284479654303,1.0306085703997119,new,315600.0
-117.84,34.0,797.0,117.0,383.0,114.0,6.8758,<1h ocean,6.991228070175438,1.0263157894736843,new,253800.0
-117.83,33.99,17527.0,2751.0,8380.0,2676.0,6.2734,<1h ocean,6.549701046337818,1.0280269058295963,new,267000.0
-117.83,33.97,21533.0,3078.0,9671.0,2890.0,7.0329,<1h ocean,7.450865051903114,1.065051903114187,new,368300.0
-117.87,34.04,27700.0,4179.0,15037.0,4072.0,6.6288,<1h ocean,6.802554027504912,1.0262770137524557,new,339700.0
-117.87,34.02,3552.0,575.0,2120.0,573.0,6.4333,<1h ocean,6.198952879581152,1.0034904013961605,new,271500.0
-117.84,34.04,9959.0,1544.0,4904.0,1429.0,6.9754,<1h ocean,6.9692092372288315,1.0804758572428272,new,402500.0
-117.85,34.06,3128.0,497.0,1406.0,472.0,7.5286,<1h ocean,6.627118644067797,1.0529661016949152,new,462700.0
-117.85,34.07,761.0,101.0,295.0,95.0,11.1077,<1h ocean,8.010526315789473,1.063157894736842,new,500001.0
-117.86,34.08,2524.0,349.0,1003.0,343.0,7.5196,<1h ocean,7.358600583090379,1.0174927113702623,new,380900.0
-117.87,34.07,4723.0,882.0,2210.0,768.0,3.8167,<1h ocean,6.149739583333333,1.1484375,new,258700.0
-117.85,34.1,5179.0,944.0,2315.0,884.0,4.51,<1h ocean,5.858597285067873,1.0678733031674208,new,189900.0
-117.87,34.1,2208.0,477.0,1084.0,424.0,3.775,<1h ocean,5.2075471698113205,1.125,new,191700.0
-117.87,34.09,1484.0,327.0,927.0,317.0,3.6484,<1h ocean,4.681388012618297,1.0315457413249212,new,189600.0
-117.88,34.1,3357.0,621.0,1696.0,604.0,4.2685,<1h ocean,5.55794701986755,1.0281456953642385,new,216600.0
-117.87,34.08,3630.0,800.0,2257.0,796.0,3.2469,<1h ocean,4.560301507537688,1.0050251256281406,new,206900.0
-117.88,34.09,3416.0,790.0,2223.0,728.0,3.5109,<1h ocean,4.6923076923076925,1.085164835164835,new,186000.0
-117.86,34.1,2535.0,490.0,1327.0,466.0,3.5977,<1h ocean,5.439914163090129,1.0515021459227467,new,180600.0
-117.86,34.1,1185.0,197.0,588.0,196.0,5.0832,<1h ocean,6.045918367346939,1.0051020408163265,new,196900.0
-117.87,34.1,6409.0,1363.0,3359.0,1267.0,3.875,<1h ocean,5.058405682715075,1.0757695343330702,new,173300.0
-117.84,34.1,7836.0,1624.0,4419.0,1526.0,3.8465,<1h ocean,5.134993446920053,1.0642201834862386,new,180700.0
-117.87,34.12,2059.0,361.0,1073.0,339.0,4.2454,<1h ocean,6.073746312684365,1.064896755162242,new,183800.0
-117.88,34.12,1485.0,274.0,1006.0,258.0,5.1708,<1h ocean,5.755813953488372,1.062015503875969,new,158500.0
-117.88,34.12,912.0,165.0,522.0,150.0,4.0417,<1h ocean,6.08,1.1,new,178000.0
-117.87,34.12,1004.0,220.0,772.0,217.0,3.8571,<1h ocean,4.626728110599078,1.0138248847926268,new,174500.0
-117.87,34.11,4066.0,819.0,2105.0,737.0,4.6556,<1h ocean,5.5169606512890095,1.1112618724559022,new,199600.0
-117.88,34.11,2923.0,670.0,1751.0,656.0,3.2383,<1h ocean,4.4557926829268295,1.021341463414634,new,157000.0
-117.89,34.12,1447.0,272.0,1224.0,268.0,3.9934,<1h ocean,5.399253731343284,1.0149253731343284,new,141900.0
-117.89,34.12,1566.0,321.0,1396.0,317.0,4.05,<1h ocean,4.94006309148265,1.0126182965299684,new,141300.0
-117.89,34.11,2434.0,535.0,1623.0,498.0,3.6875,<1h ocean,4.887550200803213,1.0742971887550201,new,140200.0
-117.9,34.11,1286.0,255.0,1047.0,249.0,4.2019,<1h ocean,5.164658634538153,1.0240963855421688,new,140100.0
-117.88,34.13,2559.0,654.0,1674.0,623.0,2.8547,<1h ocean,4.107544141252006,1.0497592295345104,new,155600.0
-117.89,34.13,2159.0,386.0,1443.0,385.0,4.1995,<1h ocean,5.607792207792208,1.0025974025974025,new,147400.0
-117.9,34.13,3076.0,856.0,2868.0,752.0,2.6619,<1h ocean,4.090425531914893,1.1382978723404256,new,117600.0
-117.9,34.13,1640.0,391.0,1312.0,358.0,2.6292,<1h ocean,4.581005586592179,1.0921787709497206,new,136100.0
-117.9,34.13,1126.0,316.0,819.0,311.0,1.5,<1h ocean,3.620578778135048,1.0160771704180065,new,139800.0
-117.9,34.12,1788.0,456.0,1787.0,361.0,2.6629,<1h ocean,4.9529085872576175,1.263157894736842,new,124100.0
-117.91,34.13,1540.0,328.0,1037.0,317.0,2.2132,<1h ocean,4.858044164037855,1.0347003154574133,new,138500.0
-117.92,34.13,1762.0,398.0,1526.0,365.0,2.8643,inland,4.8273972602739725,1.0904109589041096,new,132600.0
-117.91,34.12,1391.0,309.0,1038.0,298.0,4.1944,<1h ocean,4.667785234899329,1.0369127516778522,new,149500.0
-117.92,34.12,2552.0,576.0,2161.0,548.0,2.9459,<1h ocean,4.656934306569343,1.051094890510949,new,144400.0
-117.9,34.11,4776.0,1316.0,4797.0,1187.0,2.1667,<1h ocean,4.023588879528222,1.1086773378264532,new,142600.0
-117.92,34.11,2838.0,695.0,2151.0,645.0,3.2202,<1h ocean,4.4,1.0775193798449612,new,126200.0
-117.94,34.1,1239.0,254.0,929.0,244.0,3.3625,<1h ocean,5.077868852459017,1.040983606557377,new,153400.0
-117.97,34.11,123.0,28.0,121.0,26.0,3.0417,inland,4.730769230769231,1.0769230769230769,new,137500.0
